referrer_source,referrer_name,location_city,ua_form_factor,location_region,referrer_host,day,total_visitors,total_sessions,total_checkouts,total_carts,total_orders_placed
Social,Facebook,Wilkinson,Mobile,Indiana,l.facebook.com,2023-07-01,1,1,0,0,0
Social,Instagram,Lyman,Mobile,South Carolina,l.instagram.com,2023-08-03,1,1,1,1,0
Social,Facebook,Birmingham,Mobile,Michigan,m.facebook.com,2023-09-28,1,1,0,0,0
Social,Instagram,Louisville,Mobile,Kentucky,l.instagram.com,2023-08-01,1,1,0,0,0
Social,Facebook,Wilkinson,Mobile,Indiana,m.facebook.com,2023-08-22,1,1,0,0,0
Social,Instagram,Louisville,Mobile,Kentucky,l.instagram.com,2023-08-13,1,1,0,0,0
Social,Facebook,Owasso,Mobile,Oklahoma,l.facebook.com,2023-08-08,1,1,0,0,0
Social,Instagram,Louisville,Mobile,Kentucky,l.instagram.com,2023-09-20,1,1,1,1,1
Social,Facebook,Bartlesville,Mobile,Oklahoma,m.facebook.com,2023-08-17,1,1,0,0,0
Social,Instagram,Metuchen,Mobile,New Jersey,l.instagram.com,2023-08-01,1,1,0,0,0
Social,Facebook,Round Rock,Mobile,Texas,m.facebook.com,2023-09-27,1,1,1,1,0
Social,Instagram,Brookfield,Mobile,Connecticut,l.instagram.com,2023-07-13,1,1,1,1,0
Social,Facebook,Osterode am Harz,Mobile,Lower Saxony,m.facebook.com,2023-08-02,1,1,0,0,0
Social,Instagram,New Orleans,Mobile,Louisiana,l.instagram.com,2023-08-02,1,1,0,0,0
Social,Facebook,Rocky Mount,Mobile,North Carolina,m.facebook.com,2023-09-27,1,1,0,0,0
Social,Instagram,New Rochelle,Desktop,New York,l.instagram.com,2023-08-08,1,1,0,0,0
Social,Facebook,Rijnsburg,Mobile,South Holland,lm.facebook.com,2023-07-14,1,1,0,0,0
Social,Instagram,Oklahoma City,Mobile,Oklahoma,l.instagram.com,2023-07-29,1,1,0,0,0
Social,Facebook,Morecambe,Mobile,England,m.facebook.com,2023-08-18,1,1,0,0,0
Social,Instagram,Oklahoma City,Mobile,Oklahoma,l.instagram.com,2023-08-17,1,1,0,0,0
Social,Facebook,San Angelo,Mobile,Texas,m.facebook.com,2023-08-19,1,1,0,0,0
Social,Instagram,Yarmouth,Mobile,Nova Scotia,l.instagram.com,2023-07-13,1,1,1,1,0
Social,Facebook,Los Altos,Mobile,California,l.facebook.com,2023-07-19,1,1,0,0,0
Social,Instagram,Durant,Mobile,Oklahoma,l.instagram.com,2023-07-11,1,1,0,0,0
Social,Facebook,Virginia Beach,Mobile,Virginia,m.facebook.com,2023-08-27,1,1,0,0,0
Social,Instagram,Detroit,Mobile,Michigan,l.instagram.com,2023-07-13,1,1,0,0,0
Social,Facebook,DeLand,Mobile,Florida,m.facebook.com,2023-07-30,1,1,0,0,0
Social,Instagram,Detroit,Mobile,Michigan,www.instagram.com,2023-07-14,1,1,1,1,0
Social,Facebook,Virginia Beach,Mobile,Virginia,lm.facebook.com,2023-09-02,1,1,0,0,0
Social,Instagram,Brighton,Mobile,Michigan,l.instagram.com,2023-08-10,1,1,0,0,0
Social,Facebook,Landing,Mobile,New Jersey,m.facebook.com,2023-08-25,1,1,0,0,0
Social,Instagram,Granby,Mobile,Connecticut,l.instagram.com,2023-09-08,1,1,0,0,0
Social,Facebook,Jasper,Mobile,Georgia,m.facebook.com,2023-09-23,1,1,0,0,0
Social,Instagram,Seminole,Mobile,Florida,l.instagram.com,2023-07-06,1,1,0,0,0
Social,Facebook,North Lauderdale,Mobile,Florida,m.facebook.com,2023-09-25,1,1,0,0,0
Social,Instagram,Wood-Ridge,Mobile,New Jersey,instagram.com,2023-07-14,1,1,1,1,0
Social,Facebook,Knoxville,Mobile,Tennessee,m.facebook.com,2023-09-09,1,1,0,0,0
Social,Instagram,Valley Stream,Mobile,New York,l.instagram.com,2023-08-12,1,1,0,0,0
Social,Facebook,St Louis,Mobile,Missouri,l.facebook.com,2023-08-06,1,1,0,0,0
Social,Instagram,Bedford,Mobile,Texas,l.instagram.com,2023-08-02,1,1,1,1,1
Social,Facebook,Knoxville,Mobile,Tennessee,m.facebook.com,2023-09-29,1,1,0,0,0
Social,Instagram,Allentown,Mobile,Pennsylvania,l.instagram.com,2023-09-11,1,1,0,0,0
Social,Facebook,Chattanooga,Mobile,Tennessee,l.facebook.com,2023-07-16,1,1,0,0,0
Social,Instagram,Tampere,Mobile,Pirkanmaa,l.instagram.com,2023-09-20,1,1,1,0,0
Social,Facebook,Knoxville,Mobile,Tennessee,m.facebook.com,2023-09-27,1,1,1,1,0
Social,Instagram,Wadsworth,Mobile,Ohio,instagram.com,2023-08-24,1,1,0,0,0
Social,Facebook,Madison,Mobile,North Carolina,m.facebook.com,2023-08-19,1,1,1,1,0
Social,Instagram,Chula Vista,Mobile,California,l.instagram.com,2023-07-27,1,1,0,0,0
Social,Facebook,Lansdale,Mobile,Pennsylvania,m.facebook.com,2023-08-20,1,1,0,0,0
Social,Instagram,Bradyville,Mobile,Tennessee,l.instagram.com,2023-09-27,1,1,0,0,0
Social,Facebook,Chattanooga,Mobile,Tennessee,m.facebook.com,2023-09-27,1,1,0,0,0
Social,Instagram,Watford,Mobile,England,www.instagram.com,2023-09-28,1,1,0,0,0
Social,Facebook,Beaverton,Mobile,Oregon,m.facebook.com,2023-08-03,1,1,0,0,0
Social,Instagram,Van Nuys,Mobile,California,l.instagram.com,2023-08-08,1,1,0,0,0
Social,Facebook,St Louis,Mobile,Missouri,m.facebook.com,2023-09-05,1,1,0,0,0
Social,Instagram,Van Nuys,Mobile,California,l.instagram.com,2023-07-03,1,1,0,0,0
Social,Facebook,Raleigh,Mobile,North Carolina,m.facebook.com,2023-09-27,1,1,0,0,0
Social,Instagram,Van Nuys,Mobile,California,instagram.com,2023-07-04,1,1,0,0,0
Social,Facebook,Albemarle,Mobile,North Carolina,m.facebook.com,2023-08-15,1,1,0,0,0
Social,Instagram,Welland,Mobile,Ontario,l.instagram.com,2023-08-12,1,1,0,0,0
Social,Facebook,Port Byron,Mobile,New York,m.facebook.com,2023-08-22,1,1,0,0,0
Social,Facebook,Salt Lake City,Mobile,Utah,l.facebook.com,2023-09-25,1,1,0,0,0
Social,Facebook,Centereach,Mobile,New York,lm.facebook.com,2023-07-15,1,1,0,0,0
Social,Instagram,Los Angeles,Mobile,California,l.instagram.com,2023-08-18,1,1,0,0,0
Social,Facebook,Irvine,Mobile,California,m.facebook.com,2023-07-06,1,1,0,0,0
Social,Facebook,Salt Lake City,Mobile,Utah,m.facebook.com,2023-08-19,1,1,0,0,0
Social,Facebook,Lafayette,Mobile,Indiana,l.facebook.com,2023-07-07,1,1,0,0,0
Social,Facebook,Salt Lake City,Mobile,Utah,m.facebook.com,2023-07-06,1,1,0,0,0
Social,Facebook,Batavia,Mobile,Ohio,m.facebook.com,2023-07-15,1,1,0,0,0
Social,Instagram,Los Angeles,Mobile,California,l.instagram.com,2023-08-26,1,1,0,0,0
Social,Facebook,St Louis,Mobile,Missouri,m.facebook.com,2023-08-03,1,1,0,0,0
Social,Instagram,Los Angeles,Mobile,California,l.instagram.com,2023-08-22,1,1,0,0,0
Social,Facebook,Burlington,Mobile,Wisconsin,l.facebook.com,2023-07-14,1,1,0,0,0
Social,Facebook,Winter Park,Mobile,Florida,m.facebook.com,2023-08-10,1,1,0,0,0
Social,Facebook,Brockport,Mobile,New York,m.facebook.com,2023-09-24,1,1,0,0,0
Social,Instagram,Los Angeles,Mobile,California,www.instagram.com,2023-08-02,1,1,0,0,0
Social,Facebook,Grand Prairie,Mobile,Texas,m.facebook.com,2023-08-28,1,1,0,0,0
Social,Instagram,Los Angeles,Mobile,California,www.instagram.com,2023-08-07,1,1,0,0,0
Social,Facebook,Atlanta,Mobile,Georgia,l.facebook.com,2023-08-01,1,1,0,0,0
Social,Facebook,Shawano,Mobile,Wisconsin,m.facebook.com,2023-08-10,1,1,0,0,0
Social,Facebook,Grand Prairie,Mobile,Texas,m.facebook.com,2023-09-20,1,1,0,0,0
Social,Instagram,Los Angeles,Mobile,California,instagram.com,2023-07-24,1,1,1,0,0
Social,Facebook,Middletown,Mobile,Connecticut,l.facebook.com,2023-07-27,1,1,0,0,0
Social,Instagram,Fort Myers,Mobile,Florida,l.instagram.com,2023-09-27,1,1,0,0,0
Social,Facebook,Grand Prairie,Mobile,Texas,m.facebook.com,2023-08-08,1,1,1,0,0
Social,Instagram,Versailles,Mobile,Ohio,l.instagram.com,2023-07-12,1,1,0,1,0
Social,Facebook,St Louis,Mobile,Missouri,m.facebook.com,2023-07-16,1,1,0,0,0
Social,Instagram,Point,Mobile,Texas,l.instagram.com,2023-07-13,1,1,0,0,0
Social,Facebook,Sulphur,Mobile,Louisiana,m.facebook.com,2023-09-30,1,1,1,1,0
Social,Instagram,Gloucester,Mobile,Massachusetts,l.instagram.com,2023-07-15,1,1,0,0,0
Social,Facebook,Ellensburg,Mobile,Washington,m.facebook.com,2023-07-19,1,1,0,0,0
Social,Instagram,Burlington,Mobile,New Jersey,www.instagram.com,2023-09-28,1,1,0,0,0
Social,Facebook,Piqua,Mobile,Ohio,m.facebook.com,2023-08-02,1,1,0,0,0
Social,Instagram,Burlington,Mobile,Ontario,l.instagram.com,2023-08-11,1,1,0,0,0
Social,Facebook,Houston,Mobile,Texas,m.facebook.com,2023-08-09,1,1,0,0,0
Social,Instagram,Queretaro,Mobile,Querétaro,l.instagram.com,2023-07-17,1,1,1,1,0
Social,Facebook,Dorr,Mobile,Michigan,m.facebook.com,2023-09-14,1,1,0,0,0
Social,Instagram,Zurich,Mobile,Zurich,l.instagram.com,2023-08-02,1,1,0,0,0
Social,Facebook,Las Vegas,Mobile,Nevada,l.facebook.com,2023-07-01,1,1,0,0,0
Social,Instagram,Londonderry,Mobile,Northern Ireland,l.instagram.com,2023-07-20,1,1,0,0,0
Social,Facebook,Savannah,Mobile,Georgia,m.facebook.com,2023-08-25,1,1,0,0,0
Social,Instagram,North Royalton,Mobile,Ohio,l.instagram.com,2023-08-10,1,1,0,0,0
Social,Facebook,Vancouver,Mobile,Washington,m.facebook.com,2023-08-26,1,1,0,0,0
Social,Instagram,Hayward,Mobile,California,l.instagram.com,2023-08-25,1,1,0,0,0
Social,Facebook,Muleshoe,Mobile,Texas,m.facebook.com,2023-08-01,1,1,0,0,0
Social,Instagram,Garland,Mobile,Texas,l.instagram.com,2023-07-31,1,1,0,0,0
Social,Facebook,Las Vegas,Mobile,Nevada,m.facebook.com,2023-07-28,1,1,0,0,0
Social,Instagram,Leeds,Mobile,England,l.instagram.com,2023-09-19,1,1,0,0,0
Social,Facebook,Broadway,Mobile,Ohio,m.facebook.com,2023-09-19,1,1,1,1,0
Social,Instagram,Clay City,Mobile,Indiana,l.instagram.com,2023-07-13,1,1,1,1,1
Social,Facebook,Kingston,Mobile,Massachusetts,m.facebook.com,2023-08-14,1,1,0,0,0
Social,Instagram,Mesquite,Mobile,Texas,l.instagram.com,2023-07-20,1,1,0,0,0
Social,Facebook,Germantown,Mobile,Maryland,l.facebook.com,2023-07-30,1,1,0,0,0
Social,Instagram,San Marcos,Mobile,Texas,instagram.com,2023-07-25,1,1,0,0,0
Social,Facebook,Palmdale,Mobile,California,m.facebook.com,2023-09-14,1,1,0,0,0
Social,Facebook,Riverside,Desktop,California,l.facebook.com,2023-08-21,1,1,0,0,0
Social,Facebook,Duns,Mobile,Scotland,m.facebook.com,2023-09-14,1,1,0,0,0
Social,Instagram,El Paso,Mobile,Texas,instagram.com,2023-07-22,1,1,0,0,0
Social,Facebook,Vancouver,Mobile,Washington,l.facebook.com,2023-07-03,1,1,0,0,0
Social,Instagram,Ayr,Mobile,Scotland,www.instagram.com,2023-07-14,1,1,0,0,0
Social,Facebook,West Valley City,Mobile,Utah,m.facebook.com,2023-08-13,1,1,0,0,0
Social,Instagram,Pierre,Mobile,South Dakota,l.instagram.com,2023-07-20,1,1,0,0,0
Social,Facebook,Las Vegas,Mobile,Nevada,m.facebook.com,2023-08-22,1,1,0,0,0
Social,Facebook,Riverside,Mobile,Rhode Island,m.facebook.com,2023-08-18,1,1,0,0,0
Social,Facebook,Seguin,Mobile,Texas,m.facebook.com,2023-08-24,1,1,0,0,0
Social,Instagram,Nashville,Mobile,Tennessee,www.instagram.com,2023-09-21,1,1,0,0,0
Social,Facebook,Houston,Mobile,Texas,m.facebook.com,2023-08-15,1,1,0,0,0
Social,Instagram,Nashville,Mobile,Tennessee,l.instagram.com,2023-09-27,1,1,1,1,0
Social,Facebook,Palmyra,Mobile,Virginia,m.facebook.com,2023-09-30,1,1,1,1,1
Social,Instagram,Nashville,Mobile,Tennessee,l.instagram.com,2023-09-22,1,1,0,0,0
Social,Facebook,Leesville,Mobile,Louisiana,m.facebook.com,2023-09-06,1,1,0,0,0
Social,Instagram,Cibolo,Mobile,Texas,l.instagram.com,2023-08-24,1,1,0,0,0
Social,Facebook,Hastings,Mobile,Minnesota,m.facebook.com,2023-08-24,1,1,0,0,0
Social,Instagram,Mesa,Mobile,Arizona,l.instagram.com,2023-09-13,1,1,0,0,0
Social,Facebook,Mountain Top,Mobile,Pennsylvania,m.facebook.com,2023-08-30,1,1,0,0,0
Social,Instagram,Mesa,Mobile,Arizona,instagram.com,2023-08-27,1,1,0,0,0
Social,Facebook,Meridian,Mobile,Idaho,m.facebook.com,2023-09-27,1,1,1,1,0
Social,Instagram,Los Osos,Mobile,California,l.instagram.com,2023-09-20,1,1,0,0,0
Social,Facebook,Tallahassee,Mobile,Florida,l.facebook.com,2023-09-13,1,1,0,0,0
Social,Instagram,Snellville,Mobile,Georgia,l.instagram.com,2023-07-30,1,1,1,0,1
Social,Facebook,Lynbrook,Mobile,New York,m.facebook.com,2023-07-17,1,1,0,0,0
Social,Instagram,Plantation,Mobile,Florida,l.instagram.com,2023-08-20,1,1,0,0,0
Social,Facebook,Atlanta,Mobile,Georgia,m.facebook.com,2023-09-03,1,1,0,0,0
Social,Instagram,Pawtucket,Mobile,Rhode Island,instagram.com,2023-08-05,1,1,0,0,0
Social,Facebook,Hounslow,Mobile,England,m.facebook.com,2023-09-28,1,1,0,0,0
Social,Instagram,Perrysburg,Mobile,Ohio,l.instagram.com,2023-09-27,1,1,0,0,0
Social,Facebook,Dearborn,Mobile,Indiana,m.facebook.com,2023-09-18,1,1,0,0,0
Social,Instagram,Clementon,Mobile,New Jersey,l.instagram.com,2023-09-20,1,1,0,0,0
Social,Facebook,Burlington,Mobile,Ontario,m.facebook.com,2023-09-27,1,1,0,0,0
Social,Instagram,Webster,Mobile,New York,l.instagram.com,2023-07-20,1,1,0,0,0
Social,Facebook,Lake Arthur,Mobile,Louisiana,m.facebook.com,2023-08-02,1,1,0,0,0
Social,Instagram,Marshfield,Mobile,Massachusetts,www.instagram.com,2023-08-17,1,1,0,0,0
Social,Facebook,North Las Vegas,Mobile,Nevada,m.facebook.com,2023-08-27,1,1,0,0,0
Social,Instagram,Pearland,Mobile,Texas,l.instagram.com,2023-08-17,1,1,0,0,0
Social,Facebook,Bullard,Mobile,Texas,m.facebook.com,2023-07-10,1,1,0,0,0
Social,Instagram,Canandaigua,Mobile,New York,www.instagram.com,2023-09-27,1,1,0,0,0
Social,Facebook,Rigby,Mobile,Idaho,m.facebook.com,2023-07-19,1,1,0,0,0
Social,Instagram,Toledo,Mobile,Ohio,l.instagram.com,2023-09-28,1,1,0,0,0
Social,Facebook,Houston,Mobile,Texas,m.facebook.com,2023-09-11,1,1,0,0,0
Social,Instagram,Maryville,Mobile,Tennessee,l.instagram.com,2023-08-04,1,1,0,0,0
Social,Facebook,Simi Valley,Mobile,California,m.facebook.com,2023-08-24,1,1,1,1,1
Social,Instagram,Weaverville,Mobile,California,l.instagram.com,2023-09-22,1,1,0,0,0
Social,Facebook,Casper,Mobile,Wyoming,m.facebook.com,2023-09-30,1,1,0,0,0
Social,Instagram,Primm Springs,Mobile,Tennessee,www.instagram.com,2023-08-11,1,1,1,0,1
Social,Facebook,Farmington Hills,Mobile,Michigan,m.facebook.com,2023-09-09,1,1,0,0,0
Social,Instagram,Greenville,Mobile,Texas,l.instagram.com,2023-07-08,1,1,1,1,0
Social,Facebook,Jobstown,Mobile,New Jersey,m.facebook.com,2023-08-25,1,1,0,0,0
Social,Instagram,West Palm Beach,Mobile,Florida,l.instagram.com,2023-07-17,1,1,0,0,0
Social,Facebook,Owensboro,Mobile,Kentucky,m.facebook.com,2023-09-28,1,1,0,0,0
Social,Instagram,Aker,Mobile,Innlandet,l.instagram.com,2023-08-19,1,1,0,0,0
Social,Facebook,Greeley,Mobile,Colorado,m.facebook.com,2023-09-06,1,1,0,0,0
Social,Facebook,Riverside,Mobile,California,m.facebook.com,2023-07-22,1,1,0,0,0
Social,Facebook,Hobbs,Mobile,New Mexico,m.facebook.com,2023-09-14,1,1,0,0,0
Social,Instagram,Edmonton,Mobile,Alberta,l.instagram.com,2023-08-16,1,1,0,0,0
Social,Facebook,Madison,Mobile,Indiana,m.facebook.com,2023-09-18,1,1,0,0,0
Social,Instagram,Ogden,Mobile,Utah,l.instagram.com,2023-07-22,1,1,1,1,0
Social,Facebook,Eufaula,Mobile,Oklahoma,m.facebook.com,2023-07-30,1,1,0,0,0
Social,Instagram,Tualatin,Mobile,Oregon,l.instagram.com,2023-09-28,1,1,0,0,0
Social,Facebook,Glenwood,Mobile,Iowa,m.facebook.com,2023-08-12,1,1,0,0,0
Social,Instagram,Richmond,Mobile,Indiana,l.instagram.com,2023-08-20,1,1,0,0,0
Social,Facebook,Scobey,Mobile,Montana,m.facebook.com,2023-07-14,1,1,0,0,0
Social,Instagram,Richmond,Mobile,Texas,l.instagram.com,2023-08-22,1,1,1,0,1
Social,Facebook,Springfield,Mobile,Illinois,m.facebook.com,2023-09-05,1,1,0,0,0
Social,Instagram,Richmond,Mobile,Virginia,l.instagram.com,2023-07-11,1,1,0,0,0
Social,Facebook,Hobbs,Mobile,New Mexico,m.facebook.com,2023-08-28,1,1,0,0,0
Social,Instagram,San Francisco,Mobile,California,l.instagram.com,2023-09-21,1,1,0,0,0
Social,Facebook,Cleveland Heights,Mobile,Ohio,m.facebook.com,2023-07-04,1,1,0,0,0
Social,Facebook,Riverside,Mobile,California,m.facebook.com,2023-08-05,1,1,0,0,0
Social,Facebook,Harvey,Mobile,Louisiana,l.facebook.com,2023-07-04,1,1,0,0,0
Social,Instagram,Yonkers,Mobile,New York,l.instagram.com,2023-08-07,1,1,0,0,0
Social,Facebook,Tampa,Mobile,Florida,m.facebook.com,2023-09-29,1,1,0,0,0
Social,Instagram,Vantaa,Mobile,Uusimaa,l.instagram.com,2023-07-13,1,1,0,0,0
Social,Facebook,Manassas,Mobile,Virginia,l.facebook.com,2023-07-03,1,1,0,0,0
Social,Instagram,Calgary,Mobile,Alberta,l.instagram.com,2023-09-20,1,1,0,0,0
Social,Facebook,Boulder Junction,Mobile,Wisconsin,l.facebook.com,2023-07-22,1,1,0,0,0
Social,Instagram,Ontario,Mobile,California,l.instagram.com,2023-07-03,1,1,0,0,0
Social,Facebook,Shelby,Mobile,North Carolina,m.facebook.com,2023-09-27,1,1,0,0,0
Social,Instagram,Smithfield,Mobile,Virginia,l.instagram.com,2023-07-17,1,1,0,0,0
Social,Facebook,Springfield,Mobile,Missouri,m.facebook.com,2023-07-17,1,1,0,0,0
Social,Instagram,Charancieu,Mobile,Auvergne-Rhone-Alpes,l.instagram.com,2023-09-08,1,1,0,0,0
Social,Facebook,Pine Mountain,Mobile,Georgia,m.facebook.com,2023-08-13,1,1,0,0,0
Social,Facebook,Riverside,Mobile,California,m.facebook.com,2023-09-05,1,1,0,0,0
Social,Facebook,Mentone,Mobile,Indiana,l.facebook.com,2023-09-11,1,1,0,0,0
Social,Instagram,Atlanta,Mobile,Georgia,l.instagram.com,2023-07-17,1,1,0,0,0
Social,Facebook,Akureyri,Mobile,Northeast,m.facebook.com,2023-08-10,1,1,0,0,0
Social,Instagram,Atlanta,Mobile,Georgia,l.instagram.com,2023-08-20,1,1,0,0,0
Social,Facebook,Atlanta,Mobile,Georgia,m.facebook.com,2023-08-12,1,1,0,0,0
Social,Instagram,Atlanta,Mobile,Georgia,www.instagram.com,2023-08-06,1,1,0,0,0
Social,Facebook,Pleasantville,Mobile,New Jersey,l.facebook.com,2023-09-20,1,1,0,0,0
Social,Instagram,Atlanta,Mobile,Illinois,l.instagram.com,2023-08-20,1,1,0,0,0
Social,Facebook,Mumbai,Desktop,Maharashtra,l.facebook.com,2023-08-03,1,1,0,0,0
Social,Instagram,Salem,Mobile,Oregon,www.instagram.com,2023-09-21,1,1,0,0,0
Social,Facebook,SeaTac,Mobile,Washington,m.facebook.com,2023-09-10,1,1,0,0,0
Social,Instagram,Salem,Mobile,Massachusetts,l.instagram.com,2023-08-24,1,1,0,0,0
Social,Facebook,Springfield,Mobile,Missouri,m.facebook.com,2023-08-27,1,1,0,0,0
Social,Instagram,Homestead,Mobile,Florida,l.instagram.com,2023-08-19,1,1,0,0,0
Social,Facebook,New Kensington,Mobile,Pennsylvania,m.facebook.com,2023-08-27,1,1,0,0,0
Social,Instagram,Solna,Mobile,Stockholm County,l.instagram.com,2023-07-20,1,1,0,0,0
Social,Facebook,Malvern,Mobile,Pennsylvania,m.facebook.com,2023-08-21,1,1,0,0,0
Social,Instagram,Decatur,Mobile,Alabama,l.instagram.com,2023-09-27,1,1,0,0,0
Social,Facebook,Tuscaloosa,Mobile,Alabama,m.facebook.com,2023-08-24,1,1,0,0,0
Social,Instagram,Decatur,Mobile,Texas,l.instagram.com,2023-09-02,1,1,0,0,0
Social,Facebook,Houston,Mobile,Texas,m.facebook.com,2023-09-01,1,1,0,0,0
Social,Instagram,Red Bud,Mobile,Illinois,l.instagram.com,2023-09-21,1,1,0,1,0
Social,Facebook,Cape Girardeau,Mobile,Missouri,m.facebook.com,2023-08-24,1,1,0,0,0
Social,Facebook,Riverside,Mobile,California,l.facebook.com,2023-07-24,1,1,0,0,0
Social,Facebook,Birdsboro,Mobile,Pennsylvania,l.facebook.com,2023-07-30,1,1,0,0,0
Social,Instagram,Fresno,Mobile,California,instagram.com,2023-07-25,1,1,0,0,0
Social,Facebook,Moultrie,Mobile,Georgia,m.facebook.com,2023-09-08,1,1,1,1,0
Social,Instagram,Albuquerque,Mobile,New Mexico,l.instagram.com,2023-08-29,1,1,0,0,0
Social,Facebook,Williston,Mobile,Tennessee,m.facebook.com,2023-09-10,1,1,0,0,0
Social,Instagram,Albuquerque,Mobile,New Mexico,instagram.com,2023-09-15,1,1,0,0,0
Social,Facebook,Blossom,Mobile,Texas,m.facebook.com,2023-07-12,1,1,0,0,0
Social,Instagram,Prescot,Mobile,England,l.instagram.com,2023-08-19,1,1,0,0,0
Social,Facebook,Willimantic,Mobile,Connecticut,m.facebook.com,2023-07-12,1,1,0,0,0
Social,Instagram,Omak,Mobile,Washington,l.instagram.com,2023-09-27,1,1,0,0,0
Social,Facebook,Newport,Mobile,Tennessee,l.facebook.com,2023-09-12,1,1,0,0,0
Social,Instagram,Grand Rapids,Mobile,Michigan,l.instagram.com,2023-08-02,1,1,0,0,0
Social,Facebook,Mobile,Mobile,Alabama,m.facebook.com,2023-08-17,1,1,0,0,0
Social,Instagram,Perry,Mobile,Michigan,l.instagram.com,2023-08-17,1,1,0,0,0
Social,Facebook,Seymour,Mobile,Tennessee,m.facebook.com,2023-07-07,1,1,0,0,0
Social,Instagram,Carmel,Mobile,Indiana,l.instagram.com,2023-08-18,1,1,0,0,0
Social,Facebook,Washington,Mobile,District of Columbia,m.facebook.com,2023-08-19,1,1,0,0,0
Social,Instagram,Tallahassee,Mobile,Florida,l.instagram.com,2023-09-28,1,1,0,0,0
Social,Facebook,Salisbury,Tablet,Maryland,m.facebook.com,2023-08-26,1,1,0,0,0
Social,Instagram,Guntersville,Mobile,Alabama,l.instagram.com,2023-08-17,1,1,0,0,0
Social,Facebook,Springfield,Mobile,Ohio,m.facebook.com,2023-08-11,1,1,0,0,0
Social,Instagram,Saratoga Springs,Mobile,New York,l.instagram.com,2023-07-21,1,1,0,0,0
Social,Facebook,Dover,Mobile,Delaware,m.facebook.com,2023-09-27,1,1,0,0,0
Social,Instagram,Somerset,Mobile,Kentucky,l.instagram.com,2023-08-11,1,1,0,0,0
Social,Facebook,Washington,Mobile,District of Columbia,m.facebook.com,2023-09-28,1,1,0,0,0
