Hour of the day,Day,Day of the week,Conversions,Conv. rate,Conv. value,Currency code,Cost / conv.,Conv. value / cost,Clicks,Impr.,Cost,CTR,Avg. CPC
15,7/7/23,Friday,1,100.00%,76.98,USD,0.17,440.01,1,26,0.17,3.85%,0.17
15,7/8/23,Saturday,0,0.00%,0,USD,0,0,1,22,0.85,4.55%,0.85
15,7/9/23,Sunday,0,0.00%,0,USD,0,0,0,25,0.3,0.00%,0
15,7/10/23,Monday,0,0.00%,0,USD,0,0,2,112,2.36,1.79%,1.18
15,7/11/23,Tuesday,0,0.00%,0,USD,0,0,1,29,0.51,3.45%,0.51
15,7/12/23,Wednesday,0,0.00%,0,USD,0,0,2,27,0.04,7.41%,0.02
15,7/13/23,Thursday,0,0.00%,0,USD,0,0,2,24,3.95,8.33%,1.98
15,7/14/23,Friday,0,0.00%,0,USD,0,0,4,86,2.58,4.65%,0.65
15,7/15/23,Saturday,0,0.00%,0,USD,0,0,1,27,1.3,3.70%,1.3
15,7/16/23,Sunday,0,0.00%,0,USD,0,0,2,8,0.8,25.00%,0.4
15,7/17/23,Monday,1,33.33%,14.99,USD,1.42,10.56,3,15,1.42,20.00%,0.47
15,7/18/23,Tuesday,0.09,8.58%,3.86,USD,0.82,55.14,1,19,0.07,5.26%,0.07
15,7/19/23,Wednesday,0.25,8.31%,25.21,USD,0.48,210.08,3,18,0.12,16.67%,0.04
15,7/20/23,Thursday,0,0.00%,0,USD,0,0,1,14,0.46,7.14%,0.46
15,7/21/23,Friday,0,0,0,USD,0,0,0,4,0,0.00%,0
15,7/22/23,Saturday,0,0,0,USD,0,0,0,8,0,0.00%,0
15,7/23/23,Sunday,1,33.33%,129.97,USD,5.31,24.48,3,6,5.31,50.00%,1.77
15,7/24/23,Monday,1.17,58.27%,52.59,USD,1.46,30.94,2,5,1.7,40.00%,0.85
15,7/25/23,Tuesday,0,0,0,USD,0,0,0,7,0,0.00%,0
15,7/26/23,Wednesday,0,0,0,USD,0,0,0,6,0,0.00%,0
15,7/27/23,Thursday,0,0.00%,0,USD,0,0,1,3,0.48,33.33%,0.48
15,7/28/23,Friday,0,0,0,USD,0,0,0,5,0,0.00%,0
15,7/29/23,Saturday,0,0.00%,0,USD,0,0,2,3,3.01,66.67%,1.51
15,7/30/23,Sunday,0,0,0,USD,0,0,0,8,0,0.00%,0
15,7/31/23,Monday,0,0.00%,0,USD,0,0,1,4,0.35,25.00%,0.35
15,8/1/23,Tuesday,0,0,0,USD,0,0,0,3,0,0.00%,0
15,8/2/23,Wednesday,0,0.00%,0,USD,0,0,1,10,0.07,10.00%,0.07
15,8/3/23,Thursday,0,0.00%,0,USD,0,0,1,7,0.01,14.29%,0.01
15,8/4/23,Friday,0,0,0,USD,0,0,0,10,0,0.00%,0
15,8/5/23,Saturday,0,0,0,USD,0,0,0,0,0,0,0
15,8/6/23,Sunday,0,0.00%,0,USD,0,0,1,7,1.28,14.29%,1.28
15,8/7/23,Monday,1,49.82%,39.84,USD,2.51,15.94,2,11,2.5,18.18%,1.25
15,8/8/23,Tuesday,0,0.00%,0,USD,0,0,3,8,1.65,37.50%,0.55
15,8/9/23,Wednesday,0,0,0,USD,0,0,0,6,0,0.00%,0
15,8/10/23,Thursday,0,0.00%,0,USD,0,0,1,8,0.01,12.50%,0.01
15,8/11/23,Friday,0,0.00%,0,USD,0,0,1,14,0.01,7.14%,0.01
15,8/12/23,Saturday,0,0,0,USD,0,0,0,6,0,0.00%,0
15,8/13/23,Sunday,0,0.00%,0,USD,0,0,1,6,3.5,16.67%,3.5
15,8/14/23,Monday,0,0.00%,0,USD,0,0,2,21,4.61,9.52%,2.31
15,8/15/23,Tuesday,0,0.00%,0,USD,0,0,1,27,4.9,3.70%,4.9
15,8/16/23,Wednesday,0,0.00%,0,USD,0,0,2,13,1.47,15.38%,0.74
15,8/17/23,Thursday,0,0.00%,0,USD,0,0,1,13,4.84,7.69%,4.84
15,8/18/23,Friday,1,50.00%,89.98,USD,16.99,5.3,2,15,16.99,13.33%,8.5
15,8/19/23,Saturday,0,0.00%,0,USD,0,0,1,2,0.03,50.00%,0.03
15,8/20/23,Sunday,0,0,0,USD,0,0,0,7,0,0.00%,0
15,8/21/23,Monday,0,0.00%,0,USD,0,0,3,17,17.9,17.65%,5.97
15,8/22/23,Tuesday,0,0.00%,0,USD,0,0,1,12,0.64,8.33%,0.64
15,8/23/23,Wednesday,0,0,0,USD,0,0,0,5,0,0.00%,0
15,8/24/23,Thursday,0,0.00%,0,USD,0,0,1,44,6.26,2.27%,6.26
15,8/25/23,Friday,1,25.00%,14.99,USD,10.87,1.38,4,60,10.87,6.67%,2.72
15,8/26/23,Saturday,0,0.00%,0,USD,0,0,1,47,2.32,2.13%,2.32
15,8/27/23,Sunday,0,0.00%,0,USD,0,0,4,65,7.25,6.15%,1.81
15,8/28/23,Monday,0,0,0,USD,0,0,0,1,0,0.00%,0
15,8/29/23,Tuesday,0,0,0,USD,0,0,0,20,0,0.00%,0
15,8/30/23,Wednesday,0,0.00%,0,USD,0,0,2,31,2.97,6.45%,1.49
15,8/31/23,Thursday,0,0.00%,0,USD,0,0,3,86,3.87,3.49%,1.29
15,9/1/23,Friday,0,0.00%,0,USD,0,0,1,36,0.22,2.78%,0.22
15,9/2/23,Saturday,0,0.00%,0,USD,0,0,1,66,1.09,1.52%,1.09
15,9/3/23,Sunday,0,0.00%,0,USD,0,0,2,113,6.87,1.77%,3.44
15,9/4/23,Monday,0,0.00%,0,USD,0,0,1,99,4.21,1.01%,4.21
15,9/5/23,Tuesday,0,0.00%,0,USD,0,0,1,107,0.23,0.93%,0.23
15,9/6/23,Wednesday,0,0.00%,0,USD,0,0,1,7,0.47,14.29%,0.47
15,9/7/23,Thursday,0,0,0,USD,0,0,0,4,0,0.00%,0
15,9/8/23,Friday,0,0.00%,0,USD,0,0,1,4,0.02,25.00%,0.02
15,9/9/23,Saturday,0,0.00%,0,USD,0,0,1,4,0.23,25.00%,0.23
15,9/10/23,Sunday,0,0,0,USD,0,0,0,2,0,0.00%,0
15,9/11/23,Monday,0,0,0,USD,0,0,0,5,0,0.00%,0
15,9/12/23,Tuesday,0,0,0,USD,0,0,0,7,0,0.00%,0
15,9/13/23,Wednesday,0,0.02%,0.01,USD,0,0.02,2,6,0.51,33.33%,0.26
15,9/14/23,Thursday,0,0,0,USD,0,0,0,1,0,0.00%,0
15,9/15/23,Friday,0,0,0,USD,0,0,0,3,0,0.00%,0
15,9/16/23,Saturday,0,0,0,USD,0,0,0,3,0,0.00%,0
15,9/17/23,Sunday,0,0,0,USD,0,0,0,0,0,0,0
15,9/18/23,Monday,1,100.00%,99,USD,0.03,"3,300.00",1,6,0.03,16.67%,0.03
15,9/19/23,Tuesday,0,0.00%,0,USD,0,0,1,6,5.64,16.67%,5.64
15,9/20/23,Wednesday,0,0,0,USD,0,0,0,5,0,0.00%,0
15,9/21/23,Thursday,0,0.00%,0,USD,0,0,2,4,2.47,50.00%,1.24
15,9/22/23,Friday,0,0.00%,0,USD,0,0,1,1,0.01,100.00%,0.01
15,9/23/23,Saturday,0,0.00%,0,USD,0,0,1,12,0.04,8.33%,0.04
15,9/24/23,Sunday,0,0,0,USD,0,0,0,2,0,0.00%,0
15,9/25/23,Monday,0,0,0,USD,0,0,0,9,0,0.00%,0
15,9/26/23,Tuesday,1,100.00%,242.96,USD,0.03,"8,098.67",1,5,0.03,20.00%,0.03
15,9/27/23,Wednesday,1,100.00%,11.99,USD,0.03,399.67,1,4,0.03,25.00%,0.03
15,9/28/23,Thursday,0,0,0,USD,0,0,0,1,0,0.00%,0
15,9/29/23,Friday,0,0.00%,0,USD,0,0,1,6,0.09,16.67%,0.09
15,9/30/23,Saturday,0,0.00%,0,USD,0,0,1,2,1.44,50.00%,1.44
16,7/1/23,Saturday,0,0.00%,0,USD,0,0,1,24,0.27,4.17%,0.27
16,7/2/23,Sunday,0,0.00%,0,USD,0,0,0,46,0.16,0.00%,0
16,7/3/23,Monday,0,0.00%,0,USD,0,0,5,47,1.17,10.64%,0.23
16,7/4/23,Tuesday,0,0.00%,0,USD,0,0,3,47,3.33,6.38%,1.11
16,7/5/23,Wednesday,0,0.00%,0,USD,0,0,4,54,1.36,7.41%,0.34
16,7/6/23,Thursday,0.5,50.00%,39.99,USD,0.41,194.66,1,24,0.21,4.17%,0.21
16,7/7/23,Friday,0,0.00%,0,USD,0,0,0,39,0.26,0.00%,0
16,7/8/23,Saturday,0,0.00%,0,USD,0,0,0,33,0.47,0.00%,0
16,7/9/23,Sunday,1,50.00%,69.99,USD,0.17,417.03,1,19,0.17,5.26%,0.17
16,7/10/23,Monday,0,0.00%,0,USD,0,0,2,98,2.09,2.04%,1.05
16,7/11/23,Tuesday,0,0.00%,0,USD,0,0,3,27,3.96,11.11%,1.32
16,7/12/23,Wednesday,0,0,0,USD,0,0,0,15,0,0.00%,0
16,7/13/23,Thursday,0,0.00%,0,USD,0,0,1,43,0.01,2.33%,0.01
16,7/14/23,Friday,0,0.00%,0,USD,0,0,1,78,2.81,1.28%,2.81
16,7/15/23,Saturday,0,0.00%,0,USD,0,0,1,25,0.27,4.00%,0.27
16,7/16/23,Sunday,0,0.00%,0,USD,0,0,1,16,0.29,6.25%,0.29
16,7/17/23,Monday,0.4,19.81%,14.26,USD,1.39,25.93,2,19,0.55,10.53%,0.28
16,7/18/23,Tuesday,0,0.00%,0,USD,0,0,2,15,0.04,13.33%,0.02
16,7/19/23,Wednesday,0.12,5.88%,9.41,USD,0.34,235.33,2,16,0.04,12.50%,0.02
16,7/20/23,Thursday,0,0,0,USD,0,0,0,15,0,0.00%,0
16,7/21/23,Friday,1,100.00%,44.99,USD,0.69,65.2,1,5,0.69,20.00%,0.69
16,7/22/23,Saturday,0,0,0,USD,0,0,0,14,0,0.00%,0
16,7/23/23,Sunday,0,0,0,USD,0,0,0,3,0,0.00%,0
16,7/24/23,Monday,0,0,0,USD,0,0,0,11,0,0.00%,0
16,7/25/23,Tuesday,0,0.00%,0,USD,0,0,2,15,3.01,13.33%,1.51
16,7/26/23,Wednesday,0,0.00%,0,USD,0,0,1,12,0.01,8.33%,0.01
16,7/27/23,Thursday,0,0.00%,0,USD,0,0,1,9,0.03,11.11%,0.03
16,7/28/23,Friday,0,0,0,USD,0,0,0,4,0,0.00%,0
16,7/29/23,Saturday,0,0.00%,0,USD,0,0,1,2,0.01,50.00%,0.01
16,7/30/23,Sunday,0,0,0,USD,0,0,0,11,0,0.00%,0
16,7/31/23,Monday,0,0,0,USD,0,0,0,6,0,0.00%,0
16,8/1/23,Tuesday,0,0.00%,0,USD,0,0,2,12,0.9,16.67%,0.45
16,8/2/23,Wednesday,0,0,0,USD,0,0,0,5,0,0.00%,0
16,8/3/23,Thursday,0,0.00%,0,USD,0,0,3,11,0.14,27.27%,0.05
16,8/4/23,Friday,1,50.00%,44.99,USD,2.08,21.63,2,2,2.08,100.00%,1.04
16,8/5/23,Saturday,0.14,6.88%,5.73,USD,3.85,10.82,2,11,0.53,18.18%,0.27
16,8/6/23,Sunday,0,0,0,USD,0,0,0,6,0,0.00%,0
16,8/7/23,Monday,0,0.00%,0,USD,0,0,1,13,0.18,7.69%,0.18
16,8/8/23,Tuesday,0.5,50.00%,20,USD,0.96,41.66,1,11,0.48,9.09%,0.48
16,8/9/23,Wednesday,0,0,0,USD,0,0,0,2,0,0.00%,0
16,8/10/23,Thursday,1,99.88%,39.94,USD,0.25,159.77,1,8,0.25,12.50%,0.25
16,8/11/23,Friday,0,0.00%,0,USD,0,0,4,17,0.3,23.53%,0.08
16,8/12/23,Saturday,0,0.00%,0,USD,0,0,1,8,2.62,12.50%,2.62
16,8/13/23,Sunday,2,200.00%,85.96,USD,0.02,"2,865.33",1,17,0.03,5.88%,0.03
16,8/14/23,Monday,0,0.00%,0,USD,0,0,2,13,11.84,15.38%,5.92
16,8/15/23,Tuesday,0,0.00%,0,USD,0,0,1,27,4.82,3.70%,4.82
16,8/16/23,Wednesday,0.18,9.08%,7.26,USD,37.08,1.08,2,17,6.73,11.76%,3.37
16,8/17/23,Thursday,0,0.00%,0,USD,0,0,2,15,4.05,13.33%,2.03
16,8/18/23,Friday,0,0.00%,0,USD,0,0,1,6,1.65,16.67%,1.65
16,8/19/23,Saturday,0,0.00%,0,USD,0,0,2,11,0.33,18.18%,0.17
16,8/20/23,Sunday,0,0,0,USD,0,0,0,6,0,0.00%,0
16,8/21/23,Monday,0,0,0,USD,0,0,0,9,0,0.00%,0
16,8/22/23,Tuesday,0,0.00%,0,USD,0,0,1,10,0.03,10.00%,0.03
16,8/23/23,Wednesday,0.6,29.84%,43.46,USD,0.3,241.46,2,15,0.18,13.33%,0.09
16,8/24/23,Thursday,0,0.00%,0,USD,0,0,4,52,11.76,7.69%,2.94
16,8/25/23,Friday,0,0.00%,0,USD,0,0,1,50,2.77,2.00%,2.77
16,8/26/23,Saturday,1,100.00%,99,USD,0.03,"3,300.00",1,50,0.03,2.00%,0.03
16,8/27/23,Sunday,1,50.00%,29.99,USD,5,6,2,48,5,4.17%,2.5
16,8/28/23,Monday,0,0.00%,0,USD,0,0,2,10,0.04,20.00%,0.02
16,8/29/23,Tuesday,0,0.00%,0,USD,0,0,2,21,0.61,9.52%,0.31
16,8/30/23,Wednesday,0,0.00%,0,USD,0,0,2,36,0.02,5.56%,0.01
16,8/31/23,Thursday,1,25.00%,30.79,USD,19.18,1.61,4,13,19.18,30.77%,4.8
16,9/1/23,Friday,0,0.00%,0,USD,0,0,1,22,3.95,4.55%,3.95
16,9/2/23,Saturday,0,0,0,USD,0,0,0,87,0,0.00%,0
16,9/3/23,Sunday,0.27,27.38%,32.85,USD,1.02,117.32,1,119,0.28,0.84%,0.28
16,9/4/23,Monday,0,0.00%,0,USD,0,0,3,80,7.55,3.75%,2.52
16,9/5/23,Tuesday,0,0,0,USD,0,0,0,143,0,0.00%,0
16,9/6/23,Wednesday,2,100.00%,345.15,USD,0.01,"17,257.50",2,5,0.02,40.00%,0.01
16,9/7/23,Thursday,1,100.00%,79.98,USD,0.03,"2,666.00",1,4,0.03,25.00%,0.03
16,9/8/23,Friday,0,0.00%,0,USD,0,0,2,5,1.86,40.00%,0.93
16,9/9/23,Saturday,0,0,0,USD,0,0,0,3,0,0.00%,0
16,9/10/23,Sunday,0,0.00%,0,USD,0,0,1,13,0.03,7.69%,0.03
16,9/11/23,Monday,0,0.00%,0,USD,0,0,1,3,1.89,33.33%,1.89
16,9/12/23,Tuesday,0,0.00%,0,USD,0,0,1,2,0.01,50.00%,0.01
16,9/13/23,Wednesday,0,0.00%,0,USD,0,0,2,4,1.83,50.00%,0.92
16,9/14/23,Thursday,1,50.00%,124.97,USD,0.06,"2,082.83",2,8,0.06,25.00%,0.03
16,9/15/23,Friday,0,0.00%,0,USD,0,0,1,1,0.01,100.00%,0.01
16,9/16/23,Saturday,0,0.00%,0,USD,0,0,2,4,7.98,50.00%,3.99
16,9/17/23,Sunday,0,0,0,USD,0,0,0,3,0,0.00%,0
16,9/18/23,Monday,0,0.00%,0,USD,0,0,1,10,0.01,10.00%,0.01
16,9/19/23,Tuesday,0,0,0,USD,0,0,0,2,0,0.00%,0
16,9/20/23,Wednesday,2,40.00%,99.97,USD,0.47,106.35,5,7,0.94,71.43%,0.19
16,9/21/23,Thursday,0,0.00%,0,USD,0,0,1,7,0.03,14.29%,0.03
16,9/22/23,Friday,0,0,0,USD,0,0,0,2,0,0.00%,0
16,9/23/23,Saturday,0,0.00%,0,USD,0,0,1,15,0.66,6.67%,0.66
16,9/24/23,Sunday,0,0,0,USD,0,0,0,1,0,0.00%,0
16,9/25/23,Monday,0,0.00%,0,USD,0,0,2,7,0.7,28.57%,0.35
16,9/26/23,Tuesday,0,0.00%,0,USD,0,0,0,8,0,0.00%,0
16,9/27/23,Wednesday,0,0.00%,0,USD,0,0,1,10,4.76,10.00%,4.76
16,9/28/23,Thursday,0,0.00%,0.01,USD,0,0.01,3,6,1.29,50.00%,0.43
16,9/29/23,Friday,0,0.00%,0,USD,0,0,2,11,0.06,18.18%,0.03
16,9/30/23,Saturday,0,0,0,USD,0,0,0,5,0,0.00%,0
17,7/1/23,Saturday,0,0.00%,0,USD,0,0,0,52,0.24,0.00%,0
17,7/2/23,Sunday,0,0.00%,0,USD,0,0,0,44,0.36,0.00%,0
17,7/3/23,Monday,0,0.00%,0,USD,0,0,1,48,3.1,2.08%,3.1
17,7/4/23,Tuesday,0,0.02%,0.01,USD,0,0.06,1,25,0.18,4.00%,0.18
17,7/5/23,Wednesday,0,0.00%,0,USD,0,0,1,49,0.35,2.04%,0.35
17,7/6/23,Thursday,0,0,0,USD,0,0,0,33,0.28,0.00%,0
17,7/7/23,Friday,1,25.00%,14.99,USD,0.7,21.33,1,32,0.7,3.13%,0.7
17,7/8/23,Saturday,0,0.00%,0,USD,0,0,1,27,0.17,3.70%,0.17
17,7/9/23,Sunday,0,0.00%,0,USD,0,0,2,30,1.23,6.67%,0.62
17,7/10/23,Monday,0,0.02%,0.04,USD,0,0.03,3,111,1.3,2.70%,0.43
17,7/11/23,Tuesday,0,0.00%,0,USD,0,0,2,22,0.8,9.09%,0.4
17,7/12/23,Wednesday,0,0.00%,0,USD,0,0,1,19,0.26,5.26%,0.26
17,7/13/23,Thursday,1,33.33%,84.98,USD,1.49,57.03,3,58,1.49,5.17%,0.5
17,7/14/23,Friday,0,0,0,USD,0,0,0,94,0,0.00%,0
17,7/15/23,Saturday,0,0.00%,0,USD,0,0,1,17,0.01,5.88%,0.01
17,7/16/23,Sunday,0,0,0,USD,0,0,0,12,0,0.00%,0
17,7/17/23,Monday,0,0,0,USD,0,0,0,17,0,0.00%,0
17,7/18/23,Tuesday,0,0.00%,0,USD,0,0,2,20,0.04,10.00%,0.02
17,7/19/23,Wednesday,0,0.00%,0,USD,0,0,1,13,0.03,7.69%,0.03
17,7/20/23,Thursday,0,0,0,USD,0,0,0,14,0,0.00%,0
17,7/21/23,Friday,0,0,0,USD,0,0,0,8,0,0.00%,0
17,7/22/23,Saturday,0,0,0,USD,0,0,0,6,0,0.00%,0
17,7/23/23,Sunday,0,0.00%,0,USD,0,0,2,12,2.94,16.67%,1.47
17,7/24/23,Monday,1,100.00%,29.99,USD,5.02,5.97,1,8,5.02,12.50%,5.02
17,7/25/23,Tuesday,0,0.02%,0.07,USD,0,0.08,2,14,0.9,14.29%,0.45
17,7/26/23,Wednesday,0,0,0,USD,0,0,0,19,0,0.00%,0
17,7/27/23,Thursday,1,100.00%,44.99,USD,1.53,29.41,1,11,1.53,9.09%,1.53
17,7/28/23,Friday,1,100.00%,31.99,USD,0.01,"3,199.00",1,12,0.01,8.33%,0.01
17,7/29/23,Saturday,0,0.00%,0,USD,0,0,1,13,0.01,7.69%,0.01
17,7/30/23,Sunday,0.23,7.65%,22.73,USD,6.93,14.29,3,12,1.59,25.00%,0.53
17,7/31/23,Monday,1,100.00%,39.99,USD,0.08,499.88,1,5,0.08,20.00%,0.08
17,8/1/23,Tuesday,0,0,0,USD,0,0,0,9,0,0.00%,0
17,8/2/23,Wednesday,1,50.00%,39.99,USD,0.04,999.75,2,8,0.04,25.00%,0.02
17,8/3/23,Thursday,0,0.00%,0,USD,0,0,1,13,0.03,7.69%,0.03
17,8/4/23,Friday,0,0,0,USD,0,0,0,8,0,0.00%,0
17,8/5/23,Saturday,0,0.00%,0,USD,0,0,1,7,0.03,14.29%,0.03
17,8/6/23,Sunday,0,0.00%,0,USD,0,0,2,5,0.3,40.00%,0.15
17,8/7/23,Monday,0,0.00%,0,USD,0,0,1,9,0.01,11.11%,0.01
17,8/8/23,Tuesday,0,0,0,USD,0,0,0,7,0,0.00%,0
17,8/9/23,Wednesday,0,0,0,USD,0,0,0,12,0,0.00%,0
17,8/10/23,Thursday,1,33.33%,38.24,USD,2.83,13.51,3,14,2.83,21.43%,0.94
17,8/11/23,Friday,1,99.72%,39.88,USD,0.17,234.58,1,8,0.17,12.50%,0.17
17,8/12/23,Saturday,1,100.00%,139.97,USD,0.01,"13,997.00",1,5,0.01,20.00%,0.01
17,8/13/23,Sunday,0,0,0,USD,0,0,0,17,0,0.00%,0
17,8/14/23,Monday,0,0.00%,0,USD,0,0,1,14,1.62,7.14%,1.62
17,8/15/23,Tuesday,0,0,0,USD,0,0,0,22,0,0.00%,0
17,8/16/23,Wednesday,0,0,0,USD,0,0,0,23,0,0.00%,0
17,8/17/23,Thursday,0,0.00%,0,USD,0,0,1,28,0.01,3.57%,0.01
17,8/18/23,Friday,0,0.00%,0,USD,0,0,3,10,1.46,30.00%,0.49
17,8/19/23,Saturday,0,0.00%,0,USD,0,0,1,10,0.13,10.00%,0.13
17,8/20/23,Sunday,0,0,0,USD,0,0,0,9,0,0.00%,0
17,8/21/23,Monday,0,0.00%,0,USD,0,0,3,11,16.95,27.27%,5.65
17,8/22/23,Tuesday,0,0,0,USD,0,0,0,9,0,0.00%,0
17,8/23/23,Wednesday,0,0,0,USD,0,0,0,9,0,0.00%,0
17,8/24/23,Thursday,0,0.00%,0,USD,0,0,2,53,9.43,3.77%,4.72
17,8/25/23,Friday,0,0.00%,0,USD,0,0,1,37,2.6,2.70%,2.6
17,8/26/23,Saturday,0,0.00%,0,USD,0,0,2,56,5.25,3.57%,2.63
17,8/27/23,Sunday,0,0.00%,0,USD,0,0,1,62,4.19,1.61%,4.19
17,8/28/23,Monday,0,0,0,USD,0,0,0,4,0,0.00%,0
17,8/29/23,Tuesday,0,0.00%,0,USD,0,0,2,25,2.47,8.00%,1.24
17,8/30/23,Wednesday,0,0.00%,0,USD,0,0,1,8,1.99,12.50%,1.99
17,8/31/23,Thursday,0,0.03%,0.01,USD,0,0.01,1,7,1.37,14.29%,1.37
17,9/1/23,Friday,0,0,0,USD,0,0,0,24,0,0.00%,0
17,9/2/23,Saturday,0,0,0,USD,0,0,0,85,0,0.00%,0
17,9/3/23,Sunday,0,0.00%,0,USD,0,0,1,180,0.03,0.56%,0.03
17,9/4/23,Monday,1,50.00%,33.99,USD,2.83,12.01,2,56,2.83,3.57%,1.42
17,9/5/23,Tuesday,0,0.00%,0,USD,0,0,2,153,3.24,1.31%,1.62
17,9/6/23,Wednesday,0,0.00%,0,USD,0,0,1,3,0.01,33.33%,0.01
17,9/7/23,Thursday,0,0.00%,0,USD,0,0,1,5,0.91,20.00%,0.91
17,9/8/23,Friday,0,0.00%,0,USD,0,0,3,7,11.06,42.86%,3.69
17,9/9/23,Saturday,0,0,0,USD,0,0,0,12,0,0.00%,0
17,9/10/23,Sunday,0,0.00%,0,USD,0,0,1,5,0.05,20.00%,0.05
17,9/11/23,Monday,0,0.00%,0,USD,0,0,1,3,4.14,33.33%,4.14
17,9/12/23,Tuesday,0,0,0,USD,0,0,0,1,0,0.00%,0
17,9/13/23,Wednesday,0,0,0,USD,0,0,0,3,0,0.00%,0
17,9/14/23,Thursday,0,0,0,USD,0,0,0,3,0,0.00%,0
17,9/15/23,Friday,0,0.00%,0,USD,0,0,3,6,0.22,50.00%,0.07
17,9/16/23,Saturday,0,0.00%,0,USD,0,0,2,7,0.06,28.57%,0.03
17,9/17/23,Sunday,0,0.00%,0,USD,0,0,1,9,9.45,11.11%,9.45
17,9/18/23,Monday,0.5,49.99%,34.99,USD,0.06,"1,166.38",1,3,0.03,33.33%,0.03
17,9/19/23,Tuesday,0,0.00%,0,USD,0,0,1,4,0.19,25.00%,0.19
17,9/20/23,Wednesday,0,0.00%,0,USD,0,0,3,6,0.07,50.00%,0.02
17,9/21/23,Thursday,0,0,0,USD,0,0,0,6,0,0.00%,0
17,9/22/23,Friday,0,0,0,USD,0,0,0,0,0,0,0
17,9/23/23,Saturday,0.14,13.70%,5.75,USD,0.22,191.55,1,14,0.03,7.14%,0.03
17,9/24/23,Sunday,0,0,0,USD,0,0,0,6,0,0.00%,0
17,9/25/23,Monday,0,0.00%,0,USD,0,0,3,5,16.26,60.00%,5.42
17,9/26/23,Tuesday,0,0.00%,0,USD,0,0,1,5,0.01,20.00%,0.01
17,9/27/23,Wednesday,0,0.00%,0,USD,0,0,1,7,0.01,14.29%,0.01
17,9/28/23,Thursday,0,0,0,USD,0,0,0,0,0,0,0
17,9/29/23,Friday,0,0.00%,0,USD,0,0,2,10,0.44,20.00%,0.22
17,9/30/23,Saturday,0,0.00%,0,USD,0,0,2,7,3.08,28.57%,1.54
18,7/1/23,Saturday,0,0.00%,0,USD,0,0,1,56,0.53,1.79%,0.53
18,7/2/23,Sunday,0,0,0,USD,0,0,0,33,0.16,0.00%,0
18,7/3/23,Monday,0,0.00%,0,USD,0,0,0,41,0.31,0.00%,0
18,7/4/23,Tuesday,0,0.00%,0,USD,0,0,3,40,3.58,7.50%,1.19
18,7/5/23,Wednesday,0,0.00%,0,USD,0,0,0,43,0.23,0.00%,0
18,7/6/23,Thursday,0,0.00%,0,USD,0,0,0,20,0.16,0.00%,0
18,7/7/23,Friday,0,0.00%,0,USD,0,0,0,32,0.23,0.00%,0
18,7/8/23,Saturday,0,0.00%,0,USD,0,0,4,29,0.39,13.79%,0.1
18,7/9/23,Sunday,1,33.33%,85.48,USD,2.77,30.81,2,43,2.77,4.65%,1.39
18,7/10/23,Monday,0,0.00%,0,USD,0,0,2,144,2.38,1.39%,1.19
18,7/11/23,Tuesday,0,0.00%,0,USD,0,0,2,33,0.36,6.06%,0.18
18,7/12/23,Wednesday,1,99.92%,138.87,USD,0.01,"13,887.19",1,15,0.01,6.67%,0.01
18,7/13/23,Thursday,1,33.33%,14.99,USD,0.36,41.64,3,46,0.36,6.52%,0.12
18,7/14/23,Friday,0,0,0,USD,0,0,0,85,0,0.00%,0
18,7/15/23,Saturday,0,0,0,USD,0,0,0,35,0,0.00%,0
18,7/16/23,Sunday,0,0.00%,0,USD,0,0,2,35,1.16,5.71%,0.58
18,7/17/23,Monday,0,0,0,USD,0,0,0,11,0,0.00%,0
18,7/18/23,Tuesday,0,0.00%,0,USD,0,0,1,9,0.03,11.11%,0.03
18,7/19/23,Wednesday,0,0,0,USD,0,0,0,62,0,0.00%,0
18,7/20/23,Thursday,1,100.00%,39.99,USD,0.03,"1,333.00",1,10,0.03,10.00%,0.03
18,7/21/23,Friday,0,0,0,USD,0,0,0,6,0,0.00%,0
18,7/22/23,Saturday,0,0,0,USD,0,0,0,17,0,0.00%,0
18,7/23/23,Sunday,0,0,0,USD,0,0,0,9,0,0.00%,0
18,7/24/23,Monday,0,0.00%,0,USD,0,0,1,11,0.03,9.09%,0.03
18,7/25/23,Tuesday,0,0.00%,0,USD,0,0,1,11,0.85,9.09%,0.85
18,7/26/23,Wednesday,0,0.00%,0,USD,0,0,1,7,0.01,14.29%,0.01
18,7/27/23,Thursday,0,0.00%,0,USD,0,0,2,10,0.51,20.00%,0.26
18,7/28/23,Friday,0,0.00%,0,USD,0,0,1,9,3.34,11.11%,3.34
18,7/29/23,Saturday,0,0.00%,0,USD,0,0,1,7,0.01,14.29%,0.01
18,7/30/23,Sunday,0,0,0,USD,0,0,0,8,0,0.00%,0
18,7/31/23,Monday,0,0.00%,0,USD,0,0,2,8,0.04,25.00%,0.02
18,8/1/23,Tuesday,0,0,0,USD,0,0,0,11,0,0.00%,0
18,8/2/23,Wednesday,0,0.00%,0,USD,0,0,1,9,0.03,11.11%,0.03
18,8/3/23,Thursday,0,0,0,USD,0,0,0,13,0,0.00%,0
18,8/4/23,Friday,2,50.00%,138.99,USD,0.13,534.58,4,15,0.26,26.67%,0.07
18,8/5/23,Saturday,0,0,0,USD,0,0,0,4,0,0.00%,0
18,8/6/23,Sunday,0,0,0,USD,0,0,0,3,0,0.00%,0
18,8/7/23,Monday,0,0.00%,0,USD,0,0,2,4,0.84,50.00%,0.42
